node_id,x,y,unique_agency_id,route_type,stop_id,stop_name,parent_station,stop_code,wheelchair_boarding,zone_id,location_type,net_type
15668_gvb,4.890078,52.373125,gvb,3.0,15668,"Amsterdam, Dam",stoparea:2440,05055,0.0,,0,transit
1999088_gvb,4.893117,52.385064,gvb,3.0,1999088,"Amsterdam, Westerdoksdijk",stoparea:2736,05091,1.0,,0,transit
2402566_connexxion,4.877578,52.369512,connexxion,3.0,2402566,"Amsterdam, Elandsgracht",stoparea:121769,57002620,0.0,CXX:57002620,0,transit
14677_gvb,4.857559,52.340511,gvb,0.0,14677,"Amsterdam, IJsbaanpad",stoparea:2833,07207,0.0,,0,transit
15806_gvb,4.917214,52.331649,gvb,1.0,15806,"Amsterdam, Overamstel",stoparea:2739,07401,1.0,,0,transit
2388363_gvb,4.832287,52.282118,gvb,0.0,2388363,"Amsterdam, Sacharovlaan",stoparea:366377,07482,,,0,transit
15211_gvb,4.919344,52.373136,gvb,3.0,15211,"Amsterdam, Kattenburgerstraat",stoparea:2314,08041,0.0,,0,transit
1538646_gvb,4.902387,52.376852,gvb,3.0,1538646,"Amsterdam, P. Hendrikkade (uitstaphalte)",stoparea:285522,08034,0.0,,0,transit
14621_gvb,4.921265,52.376145,gvb,0.0,14621,"Amsterdam, Kattenburgerstraat",stoparea:2831,08237,1.0,,0,transit
1689984_gvb,4.938618,52.370901,gvb,3.0,1689984,"Amsterdam, Borneolaan",stoparea:339160,08219,0.0,,0,transit
15139_gvb,4.94136,52.318665,gvb,1.0,15139,"Amsterdam, Strandvliet",stoparea:2932,09520,1.0,,0,transit
1538649_gvb,4.911117,52.355676,gvb,3.0,1538649,"Amsterdam, Wibautstraat",stoparea:2336,09181,1.0,,0,transit
15118_gvb,4.899892,52.357985,gvb,3.0,15118,"Amsterdam, Van Woustraat",stoparea:2346,09187,0.0,,0,transit
14894_gvb,4.901236,52.37194,gvb,1.0,14894,"Amsterdam, Nieuwmarkt",stoparea:2539,09503,1.0,,0,transit
1480226_gvb,4.917889,52.388553,gvb,1.0,1480226,"Amsterdam, Noorderpark",stoparea:285519,09573,1.0,,0,transit
2396905_ebs,4.909854,52.426691,ebs,3.0,2396905,"Landsmeer, Geijenbreek",,37212430,1.0,,0,transit
2402243_connexxion,4.814633,52.430701,connexxion,3.0,2402243,"Zaandam, Albert Heijnweg",stoparea:356824,37220150,1.0,CXX:37220150,0,transit
2396990_ebs,5.036981,52.430865,ebs,3.0,2396990,"Zuiderwoude, Dorpsstraat",stoparea:363159,37391190,0.0,,0,transit
2260074_connexxion,4.750257,52.346067,connexxion,3.0,2260074,"Lijnden, Lijnden",,56242050,0.0,CXX:56242050,0,transit
1529034_gvb,4.827534,52.340705,gvb,3.0,1529034,"Amsterdam, IBM",stoparea:297358,04226,1.0,,0,transit
365451_connexxion,4.775438,52.339872,connexxion,3.0,365451,"Badhoevedorp, Kamerlingh Onneslaan",,57232500,1.0,CXX:57232500,0,transit
2339451_syntus_utrecht,4.944808,52.30677,syntus_utrecht,3.0,2339451,"Amsterdam, Gebouw Atlas",stoparea:368389,57253040,1.0,,0,transit
482111_connexxion,4.749484,52.30284,connexxion,3.0,482111,"Schiphol, Schipholgebouw",stoparea:151189,57330100,1.0,CXX:57330100,0,transit
866106_gvb,4.793202,52.32276,gvb,3.0,866106,"Haarlemmermeer, Knooppunt Schiphol Nrd",stoparea:134726,04379,1.0,,0,transit
2345250_connexxion,4.792563,52.322271,connexxion,3.0,2345250,"Schiphol, Knooppunt Schiphol Noord",stoparea:372829,57330020,1.0,CXX:57330020,0,transit
2339494_syntus_utrecht,5.036795,52.303779,syntus_utrecht,3.0,2339494,"Weesp, C.J. van Houtenlaan",stoparea:368398,58360030,1.0,,0,transit
103879_gvb,5.038927,52.312306,gvb,3.0,103879,"Weesp, J.H.Leopoldhof",stoparea:32955,00678,1.0,,0,transit
14495_gvb,4.9774,52.292767,gvb,3.0,14495,"Amsterdam, Scherpenzeelstraat",stoparea:2475,00334,1.0,,0,transit
1689988_gvb,4.98882,52.294181,gvb,3.0,1689988,"Amsterdam, Woudrichemstraat",stoparea:196736,00341,1.0,,0,transit
2066923_gvb,4.959585,52.326876,gvb,3.0,2066923,"Amsterdam, Hogeschool InHolland",stoparea:347282,00464,,,0,transit
2259070_connexxion,4.971914,52.327683,connexxion,3.0,2259070,"Amsterdam, Provincialeweg",stoparea:357646,57251940,0.0,CXX:57251940,0,transit
15291_gvb,4.979316,52.350682,gvb,3.0,15291,"Diemen, Tureluurweg",stoparea:2530,00966,0.0,,0,transit
15425_gvb,4.973563,52.349152,gvb,3.0,15425,"Diemen, Vogelweg",stoparea:2730,00973,0.0,,0,transit
14938_gvb,4.895613,52.415552,gvb,3.0,14938,"Amsterdam, Appelweg",stoparea:2594,01224,0.0,,0,transit
14980_gvb,4.848254,52.398691,gvb,3.0,14980,"Amsterdam, Dynamostraat",stoparea:2333,02283,1.0,,0,transit
1377866_gvb,4.846909,52.376441,gvb,3.0,1377866,"Amsterdam, Erasmusgracht",stoparea:2927,03034,1.0,,0,transit
2322211_connexxion,4.833301,52.379497,connexxion,3.0,2322211,"Amsterdam, Burg. Fockstraat",,57130130,0.0,CXX:57130130,0,transit
1379601_gvb,4.80145,52.374715,gvb,3.0,1379601,"Amsterdam, Troelstralaan",stoparea:2811,03106,0.0,,0,transit
224266_gvb,4.802033,52.374978,gvb,3.0,224266,"Amsterdam, Troelstralaan",stoparea:2811,03111,1.0,,0,transit
1762156_gvb,4.83495,52.37324,gvb,0.0,1762156,"Amsterdam, Jan van Galenstraat",stoparea:30792,03170,0.0,,0,transit
15489_gvb,4.827257,52.361511,gvb,3.0,15489,"Amsterdam, Justus Lipsiusstraat",stoparea:2871,04135,1.0,,0,transit
2352723_connexxion,4.870542,52.353403,connexxion,3.0,2352723,"Amsterdam, Emmastraat",,57002370,0.0,CXX:57002370,0,transit
15534_gvb,4.919313,52.36351,gvb,3.0,15534,"Amsterdam, Alexanderplein",stoparea:2332,08096,0.0,,0,transit
2334118_allgo_(keolis),4.935446,52.350711,allgo_(keolis),3.0,2334118,"Amsterdam, Hugo de Vrieslaan",stoparea:368157,30000066,0.0,,0,transit
14927_gvb,4.935402,52.350729,gvb,3.0,14927,"Amsterdam, Hugo de Vrieslaan",stoparea:2588,00066,0.0,,0,transit
2339440_syntus_utrecht,4.959123,52.297133,syntus_utrecht,3.0,2339440,"Amsterdam, Station Holendrecht",stoparea:368383,57250440,0.0,,0,transit
15620_gvb,4.955764,52.307987,gvb,3.0,15620,"Amsterdam, Hakfort",stoparea:2461,00209,1.0,,0,transit
15057_gvb,4.921756,52.337752,gvb,3.0,15057,"Amsterdam, Station Spaklerweg",stoparea:2783,00549,0.0,,0,transit
15167_gvb,4.915708,52.329783,gvb,3.0,15167,"Duivendrecht, Joan Muyskenweg",stoparea:2909,00550,0.0,,0,transit
14871_gvb,4.855484,52.380164,gvb,0.0,14871,"Amsterdam, Bos en Lommerweg",stoparea:2487,02166,1.0,,0,transit
556602_gvb,4.845526,52.386204,gvb,0.0,556602,"Amsterdam, Molenwerf",stoparea:177363,02172,1.0,,0,transit
96431_gvb,4.835312,52.372469,gvb,1.0,96431,"Amsterdam, Jan v.Galenstraat",stoparea:30792,03202,1.0,,0,transit
2308380_gvb,4.850479,52.35201,gvb,3.0,2308380,"Amsterdam, Hoofddorpplein",stoparea:362155,07046,1.0,,0,transit
14385_gvb,4.830964,52.351534,gvb,3.0,14385,"Amsterdam, Jac. Veltmanstraat",stoparea:2523,04208,0.0,,0,transit
1379037_gvb,4.775113,52.354961,gvb,3.0,1379037,"Amsterdam, Matterhorn",stoparea:2832,04417,1.0,,0,transit
15132_gvb,4.866715,52.360549,gvb,0.0,15132,"Amsterdam, J.P. Heijestraat",stoparea:2912,06049,1.0,,0,transit
322612_gvb,4.879557,52.326191,gvb,3.0,322612,"Amsterdam, Kastelenstraat",stoparea:110901,07021,1.0,,0,transit
103859_gvb,4.869764,52.332026,gvb,3.0,103859,"Amsterdam, A.J. Ernststraat",stoparea:26646,07124,0.0,,0,transit
322641_gvb,4.879378,52.334189,gvb,3.0,322641,"Amsterdam, Hogewerf",stoparea:110912,07247,0.0,,0,transit
15064_gvb,4.940164,52.361721,gvb,3.0,15064,"Amsterdam, Molukkenstraat",stoparea:2816,08290,0.0,,0,transit
14716_gvb,4.931358,52.378683,gvb,3.0,14716,"Amsterdam, Majanggracht",stoparea:2905,08226,1.0,,0,transit
14945_gvb,4.980835,52.362802,gvb,0.0,14945,"Amsterdam, Steigereiland",stoparea:2610,08244,1.0,,0,transit
15143_gvb,4.952079,52.306931,gvb,1.0,15143,"Amsterdam, Bullewijk",stoparea:2933,09524,1.0,,0,transit
1480227_gvb,4.932368,52.40192,gvb,1.0,1480227,"Amsterdam, Noord",stoparea:285520,09572,1.0,,0,transit
2262545_connexxion,4.885016,52.428494,connexxion,3.0,2262545,"Oostzaan, Zuideinde 239",stoparea:358852,37233030,1.0,CXX:37233030,0,transit
2262451_connexxion,4.788949,52.42936,connexxion,3.0,2262451,"Zaandam, Willem Hooftkade",stoparea:358798,37222030,1.0,CXX:37222030,0,transit
365013_connexxion,4.842292,52.430642,connexxion,3.0,365013,"Zaandam, Vijfhoek",stoparea:123040,37223560,1.0,CXX:37223560,0,transit
1059712_connexxion,4.88119,52.36187,connexxion,3.0,1059712,"Amsterdam, Leidseplein",stoparea:175883,57002413,0.0,CXX:57002413,0,transit
939348_connexxion,4.784,52.328528,connexxion,3.0,939348,"Badhoevedorp, Schuilhoeve",stoparea:123717,57232270,0.0,CXX:57232270,0,transit
2258495_connexxion,4.876095,52.301999,connexxion,3.0,2258495,"Amstelveen, Bankrashof",stoparea:357438,57243020,0.0,CXX:57243020,0,transit
2066130_connexxion,4.761704,52.308585,connexxion,3.0,2066130,"Schiphol, Airport",stoparea:226154,57330630,1.0,CXX:57330630,0,transit
1537989_connexxion,4.746673,52.279168,connexxion,3.0,1537989,"Schiphol-Rijk, Beechavenue",stoparea:299731,57343260,1.0,CXX:57343260,0,transit
1479667_connexxion,5.043919,52.31162,connexxion,3.0,1479667,"Weesp, Station",stoparea:122777,58205030,0.0,CXX:58205030,0,transit
2339504_syntus_utrecht,5.041642,52.306445,syntus_utrecht,3.0,2339504,"Weesp, Grote Plein",stoparea:368396,58360220,0.0,,0,transit
2259280_connexxion,4.846699,52.308097,connexxion,3.0,2259280,"Amstelveen, Molenweg",,57242301,1.0,CXX:57242301,0,transit
511276_connexxion,4.868041,52.288635,connexxion,3.0,511276,"Amstelveen, Groenhof",stoparea:122558,57242600,1.0,CXX:57242600,0,transit
2402604_connexxion,4.760711,52.282245,connexxion,3.0,2402604,"Schiphol-Rijk, Bellsingel",,57342820,0.0,CXX:57342820,0,transit
14701_gvb,4.9328,52.361217,gvb,3.0,14701,"Amsterdam, Muiderpoortstation",stoparea:2877,00005,1.0,,0,transit
1419754_gvb,4.959519,52.324628,gvb,3.0,1419754,"Amsterdam, Echtenstein",stoparea:2575,00118,1.0,,0,transit
15041_gvb,4.980775,52.32287,gvb,3.0,15041,"Amsterdam, Geerdinkhof",stoparea:2764,00128,0.0,,0,transit
14499_gvb,4.934554,52.350447,gvb,3.0,14499,"Amsterdam, Middenweg",stoparea:2588,00330,0.0,,0,transit
2259291_connexxion,4.978123,52.3337,connexxion,3.0,2259291,"Diemen, Vinkenbrug",stoparea:357524,57152690,0.0,CXX:57152690,0,transit
15861_gvb,4.945162,52.394958,gvb,3.0,15861,"Amsterdam, Ilperveldstraat",stoparea:2821,01068,0.0,,0,transit
15531_gvb,4.944204,52.399646,gvb,3.0,15531,"Amsterdam, J. Drijverweg",stoparea:2852,01109,0.0,,0,transit
15758_gvb,4.921,52.386004,gvb,3.0,15758,"Amsterdam, Hamerstraat",stoparea:2727,01121,0.0,,0,transit
2397748_ebs,4.917646,52.385065,ebs,3.0,2397748,"Amsterdam, Havikslaan",,57114130,1.0,,0,transit
2031493_gvb,4.932096,52.402602,gvb,3.0,2031493,"Amsterdam, Station Noord",stoparea:285520,01307,1.0,,0,transit
2403064_gvb,4.895467,52.408828,gvb,3.0,2403064,"Amsterdam, Pomonastraat",stoparea:2893,01370,1.0,,0,transit
2402572_connexxion,4.907677,52.419942,connexxion,3.0,2402572,"Amsterdam, Vorticellaweg",stoparea:358838,57112800,1.0,CXX:57112800,0,transit
15304_gvb,4.82807,52.390122,gvb,3.0,15304,"Amsterdam, Kapoeasweg",stoparea:2556,02014,0.0,,0,transit
1093637_connexxion,4.907589,52.398227,connexxion,3.0,1093637,"Amsterdam, Floraweg",,57110960,1.0,CXX:57110960,0,transit
15925_gvb,4.875907,52.371878,gvb,0.0,15925,"Amsterdam, Rozengracht",stoparea:2859,06030,0.0,,0,transit
15216_gvb,4.879064,52.380834,gvb,0.0,15216,"Amsterdam, Nassaukade",stoparea:2367,02152,0.0,,0,transit
15219_gvb,4.8636,52.37071,gvb,0.0,15219,"Amsterdam, Willem de Zwijgerlaan",stoparea:2369,02155,0.0,,0,transit
2402580_connexxion,4.858436,52.375234,connexxion,3.0,2402580,"Amsterdam, Jan v. Galenstraat",stoparea:376317,57134370,1.0,CXX:57134370,0,transit
2032008_gvb,4.873116,52.394704,gvb,3.0,2032008,"Amsterdam, Haparandaweg",stoparea:298112,02168,,,0,transit
1379603_gvb,4.818571,52.38632,gvb,3.0,1379603,"Amsterdam, Seineweg",stoparea:2903,02311,1.0,,0,transit
15888_gvb,4.821886,52.387837,gvb,3.0,15888,"Amsterdam, Naritaweg",stoparea:2904,02316,1.0,,0,transit
14999_gvb,4.803384,52.377268,gvb,0.0,14999,"Amsterdam, Lambertus Zijlplein",stoparea:2808,03157,0.0,,0,transit
411171_gvb,4.798005,52.379767,gvb,3.0,411171,"Amsterdam, Sam van Houtenstraat",stoparea:140123,03118,1.0,,0,transit
1762392_gvb,4.836497,52.372834,gvb,3.0,1762392,"Amsterdam, Jan van Galenstraat",stoparea:30792,03216,0.0,,0,transit
103884_gvb,4.838185,52.378836,gvb,0.0,103884,"Amsterdam, Burg.de Vlugtlaan",stoparea:28369,03162,1.0,,0,transit
1301874_gvb,4.825003,52.3401,gvb,3.0,1301874,"Amsterdam, John M.Keynesplein",stoparea:246318,04115,1.0,,0,transit
96455_gvb,4.834263,52.357661,gvb,1.0,96455,"Amsterdam, Station Lelylaan",stoparea:26648,04323,1.0,,0,transit
15423_gvb,4.802608,52.352556,gvb,0.0,15423,"Amsterdam, Hoekenes",stoparea:2729,04412,0.0,,0,transit
14431_gvb,4.774577,52.35441,gvb,3.0,14431,"Amsterdam, Matterhorn",stoparea:2832,04416,1.0,,0,transit
1538698_gvb,4.892302,52.369853,gvb,3.0,1538698,"Amsterdam, Rokin",stoparea:285521,05036,,,0,transit
14513_gvb,4.876152,52.372283,gvb,0.0,14513,"Amsterdam, Marnixstraat",stoparea:2859,05077,0.0,,0,transit
2402584_connexxion,4.86638,52.335274,connexxion,3.0,2402584,"Amsterdam, De Boelelaan/VU",stoparea:122379,57142260,1.0,CXX:57142260,0,transit
1060386_gvb,4.883019,52.324938,gvb,3.0,1060386,"Amsterdam, Van Heenvlietlaan",stoparea:73002,07157,1.0,,0,transit
1539944_gvb,4.874283,52.340818,gvb,0.0,1539944,"Amsterdam, Station Zuid",stoparea:285518,07268,1.0,,0,transit
103914_gvb,4.883323,52.360172,gvb,0.0,103914,"Amsterdam, Rijksmuseum",stoparea:32951,07324,0.0,,0,transit
2298028_gvb,4.868792,52.332301,gvb,0.0,2298028,"Amsterdam, A.J. Ernststraat",stoparea:26646,07449,,,0,transit
2327647_gvb,4.845874,52.283133,gvb,0.0,2327647,"Amsterdam, Poortwachter",stoparea:366379,07480,,,0,transit
2254824_gvb,4.916169,52.370625,gvb,3.0,2254824,"Amsterdam, Kattenburgerplein",stoparea:339157,08015,1.0,,0,transit
15774_gvb,4.913659,52.362355,gvb,0.0,15774,"Amsterdam, K. 's-Gravesandestr.",stoparea:2662,08051,0.0,,0,transit
237983_gvb,4.999419,52.352978,gvb,0.0,237983,"Amsterdam, Lumierestraat",stoparea:78041,08251,1.0,,0,transit
1377863_gvb,4.904988,52.346996,gvb,0.0,1377863,"Amsterdam, Victorieplein",stoparea:136661,09050,0.0,,0,transit
401224_gvb,4.906534,52.346454,gvb,0.0,401224,"Amsterdam, Victorieplein",stoparea:136661,09051,1.0,,0,transit
1692118_gvb,4.896841,52.343107,gvb,3.0,1692118,"Amsterdam, Maasstraat",stoparea:339562,09069,0.0,,0,transit
15144_gvb,4.952333,52.30642,gvb,1.0,15144,"Amsterdam, Bullewijk",stoparea:2933,09525,1.0,,0,transit
2396913_ebs,4.911375,52.426032,ebs,3.0,2396913,"Landsmeer, Luyendijk",stoparea:342063,37212840,1.0,,0,transit
2340182_connexxion,4.829415,52.430367,connexxion,3.0,2340182,"Zaandam, Rigastraat",stoparea:371490,37220090,0.0,CXX:37220090,0,transit
2300756_connexxion,4.858202,52.302504,connexxion,3.0,2300756,"Amstelveen, Busstation perron D",stoparea:122950,57240010,1.0,CXX:57240010,0,transit
2259611_connexxion,4.845655,52.303517,connexxion,3.0,2259611,"Amstelveen, Raadhuis/Dorpsstraat",stoparea:357242,57242241,0.0,CXX:57242241,0,transit
521375_connexxion,4.844657,52.283182,connexxion,3.0,521375,"Amstelveen, Poortwachter",stoparea:121020,57243170,1.0,CXX:57243170,0,transit
2397845_ebs,4.947118,52.302985,ebs,3.0,2397845,"Amsterdam-ZO, Laarderhoogtweg",stoparea:342108,57253010,0.0,,0,transit
482098_connexxion,4.734888,52.293386,connexxion,3.0,482098,"Schiphol, Valkweg",stoparea:151193,57330060,1.0,CXX:57330060,0,transit
2322216_connexxion,4.743012,52.299183,connexxion,3.0,2322216,"Schiphol, Uiverweg",stoparea:151187,57330070,1.0,CXX:57330070,0,transit
482088_connexxion,4.761328,52.319656,connexxion,3.0,482088,"Schiphol, Sleepterrein",,57330210,0.0,CXX:57330210,0,transit
482124_connexxion,4.770817,52.28166,connexxion,3.0,482124,"Schiphol-Rijk, Capronilaan",stoparea:151185,57342920,0.0,CXX:57342920,0,transit
441047_connexxion,4.803281,52.282418,connexxion,3.0,441047,"Aalsmeer, Kerkweg",,57342670,1.0,CXX:57342670,0,transit
2258573_connexxion,4.901007,52.299093,connexxion,3.0,2258573,"Ouderkerk a/d Amstel, Brug/Hoger Einde",stoparea:357690,58252080,1.0,CXX:58252080,0,transit
2348845_syntus_utrecht,5.037224,52.310773,syntus_utrecht,3.0,2348845,"Weesp, Papelaan",stoparea:368393,58360150,1.0,,0,transit
103895_gvb,5.035806,52.306482,gvb,3.0,103895,"Weesp, V. Houten Ind.park",stoparea:32949,00603,0.0,,0,transit
359644_connexxion,5.035908,52.306527,connexxion,3.0,359644,"Weesp, V Houten Industriep.",,58360250,0.0,CXX:58360250,0,transit
1238854_connexxion,5.03855,52.300558,connexxion,3.0,1238854,"Weesp, Blokland",,58360400,0.0,CXX:58360400,0,transit
15156_gvb,4.931355,52.353212,gvb,3.0,15156,"Amsterdam, Hogeweg",stoparea:2260,00040,1.0,,0,transit
652264_gvb,4.92672,52.327453,gvb,3.0,652264,"Amsterdam, De Flinesstraat",stoparea:196738,00578,,,0,transit
15636_gvb,4.92232,52.405827,gvb,3.0,15636,"Amsterdam, Oosterlengte",stoparea:2497,01351,1.0,,0,transit
15635_gvb,4.922067,52.406113,gvb,3.0,15635,"Amsterdam, Oosterlengte",stoparea:2497,01352,0.0,,0,transit
15506_gvb,4.897763,52.403274,gvb,3.0,15506,"Amsterdam, Atatürk",stoparea:2890,01366,0.0,,0,transit
15704_gvb,4.780877,52.391805,gvb,3.0,15704,"Amsterdam, Abberdaan",stoparea:2483,02201,0.0,,0,transit
1379044_gvb,4.79053,52.390658,gvb,3.0,1379044,"Amsterdam, Jarmuiden",stoparea:2464,02290,0.0,,0,transit
358280_connexxion,4.85074,52.378957,connexxion,3.0,358280,"Amsterdam, Egidiusstraat",,57134310,0.0,CXX:57134310,0,transit
1379602_gvb,4.800296,52.370925,gvb,3.0,1379602,"Amsterdam, Willinklaan",stoparea:2812,03107,1.0,,0,transit
14799_gvb,4.787825,52.362486,gvb,3.0,14799,"Amsterdam, Baden Powellweg",stoparea:2380,04024,1.0,,0,transit
14359_gvb,4.826261,52.357785,gvb,0.0,14359,"Amsterdam, Johan Huizingalaan",stoparea:2254,04063,0.0,,0,transit
2345158_gvb,4.80773,52.359349,gvb,3.0,2345158,"Amsterdam, Osdorpplein Oost",stoparea:372783,04065,,,0,transit
15185_gvb,4.846798,52.346969,gvb,3.0,15185,"Amsterdam, Aalsmeerplein",stoparea:2296,04102,0.0,,0,transit
363275_connexxion,4.827378,52.355346,connexxion,3.0,363275,"Amsterdam, Sierplein",,57134100,0.0,CXX:57134100,0,transit
2296006_connexxion,4.860766,52.33489,connexxion,3.0,2296006,"Amsterdam, VUmc Hoofdingang",stoparea:359481,57143070,1.0,CXX:57143070,0,transit
1997285_gvb,4.869107,52.32167,gvb,0.0,1997285,"Amstelveen, Uilenstede",stoparea:26649,07423,1.0,,0,transit
2327652_gvb,4.867209,52.295821,gvb,0.0,2327652,"Amsterdam, Ouderkerkerlaan",stoparea:366384,07453,,,0,transit
103925_gvb,4.909411,52.361457,gvb,0.0,103925,"Amsterdam, Weesperplein",stoparea:30794,08054,1.0,,0,transit
15663_gvb,4.921702,52.376525,gvb,3.0,15663,"Amsterdam, Jan Schaeferbrug",stoparea:2831,08084,1.0,,0,transit
15283_gvb,4.942858,52.377073,gvb,3.0,15283,"Amsterdam, Levantplein",stoparea:2510,08207,0.0,,0,transit
1537009_gvb,4.889486,52.352594,gvb,0.0,1537009,"Amsterdam, De Pijp",stoparea:285517,09114,,,0,transit
103850_gvb,4.985164,52.311147,gvb,3.0,103850,"Amsterdam, Gaasperplas",stoparea:27867,00322,0.0,,0,transit
15857_gvb,4.940383,52.392496,gvb,3.0,15857,"Amsterdam, Wervershoofstraat",stoparea:2824,01060,1.0,,0,transit
15520_gvb,4.944232,52.401273,gvb,3.0,15520,"Amsterdam, Spelderholt",stoparea:2914,01106,1.0,,0,transit
15197_gvb,4.925574,52.412239,gvb,3.0,15197,"Amsterdam, Masthof",stoparea:2319,01177,1.0,,0,transit
2392310_gvb,4.884922,52.384904,gvb,3.0,2392310,"Amsterdam, Haarlemmerplein",stoparea:380485,02008,,,0,transit
357538_connexxion,4.853707,52.380219,connexxion,3.0,357538,"Amsterdam, Bos en Lommerweg",stoparea:124013,57134330,0.0,CXX:57134330,0,transit
358968_connexxion,4.827352,52.349288,connexxion,3.0,358968,"Amsterdam, Johan Huizingalaan",stoparea:121673,57134070,0.0,CXX:57134070,0,transit
103851_gvb,4.83382,52.357901,gvb,0.0,103851,"Amsterdam, Station Lelylaan",stoparea:26648,04196,1.0,,0,transit
15250_gvb,4.774378,52.353915,gvb,0.0,15250,"Amsterdam, Matterhorn",stoparea:2832,04401,0.0,,0,transit
2402577_connexxion,4.775185,52.354988,connexxion,3.0,2402577,"Amsterdam, Matterhorn",stoparea:122402,57132770,1.0,CXX:57132770,0,transit
15251_gvb,4.776961,52.352894,gvb,0.0,15251,"Amsterdam, Pilatus",stoparea:2917,04403,1.0,,0,transit
75251_gvb,4.877199,52.348866,gvb,3.0,75251,"Amsterdam, Gerrit v.d. Veenstraat",stoparea:25163,07084,1.0,,0,transit
15816_gvb,4.876872,52.346653,gvb,3.0,15816,"Amsterdam, Stadionweg",stoparea:2751,07088,1.0,,0,transit
14357_gvb,4.872997,52.346771,gvb,0.0,14357,"Amsterdam, Minervaplein",stoparea:2252,07091,1.0,,0,transit
103903_gvb,4.911412,52.366534,gvb,3.0,103903,"Amsterdam, Artis",stoparea:32953,08043,0.0,,0,transit
15068_gvb,4.93861,52.3615,gvb,3.0,15068,"Amsterdam, Molukkenstraat",stoparea:2816,08129,0.0,,0,transit
14628_gvb,4.934133,52.37296,gvb,0.0,14628,"Amsterdam, Rietlandpark",stoparea:2715,08239,1.0,,0,transit
14854_gvb,4.895447,52.347065,gvb,0.0,14854,"Amsterdam, Maasstraat",stoparea:2930,09079,1.0,,0,transit
2255013_connexxion,4.820882,52.426165,connexxion,3.0,2255013,"Zaandam, Symon Spiersweg",stoparea:356738,37222220,1.0,CXX:37222220,0,transit
2340200_connexxion,4.827459,52.421127,connexxion,3.0,2340200,"Zaandam, Hemkade/Pont",stoparea:371491,37223010,0.0,CXX:37223010,0,transit
2258735_connexxion,4.751272,52.379687,connexxion,3.0,2258735,"Zwanenburg, Wilgenlaan",stoparea:357678,55232480,0.0,CXX:55232480,0,transit
1538652_gvb,4.901049,52.379614,gvb,3.0,1538652,"Amsterdam, Centraal Station",stoparea:285522,05101,1.0,,0,transit
1522537_connexxion,4.873267,52.293008,connexxion,3.0,1522537,"Amstelveen, Ziekenhuis Hoofdingang",stoparea:295850,57240280,0.0,CXX:57240280,0,transit
2259847_connexxion,4.846853,52.296611,connexxion,3.0,2259847,"Amstelveen, Lindenlaan",,57243421,1.0,CXX:57243421,0,transit
511273_connexxion,4.846132,52.279944,connexxion,3.0,511273,"Amstelveen, De Eindhoeve",,57243760,1.0,CXX:57243760,0,transit
2339439_syntus_utrecht,4.947961,52.303689,syntus_utrecht,3.0,2339439,"Amsterdam, Laarderhoogtweg",stoparea:368387,57250320,0.0,,0,transit
2397842_ebs,4.946459,52.310353,ebs,3.0,2397842,"Amsterdam-ZO, Hoogoorddreef/Atlas",stoparea:342118,57252830,1.0,,0,transit
1377005_arriva,4.761911,52.308452,arriva,3.0,1377005,"Schiphol, Airport",stoparea:201302,57330222,1.0,,0,transit
2339492_allgo_(keolis),5.050316,52.328544,allgo_(keolis),3.0,2339492,"Muiden, P+R terrein",stoparea:368150,58200311,1.0,,0,transit
2259678_connexxion,4.863085,52.308647,connexxion,3.0,2259678,"Amstelveen, Graaf Aelbrechtlaan",stoparea:357241,57242220,1.0,CXX:57242220,0,transit
1861716_connexxion,4.826587,52.291348,connexxion,3.0,1861716,"Amstelveen, Schinkeldijkje",stoparea:343177,57243610,0.0,CXX:57243610,0,transit
360766_connexxion,4.949617,52.312773,connexxion,3.0,360766,"Amsterdam, Foppingadreef",stoparea:121521,57252660,0.0,CXX:57252660,0,transit
2345255_connexxion,4.793202,52.322787,connexxion,3.0,2345255,"Schiphol, Knooppunt Schiphol Noord",stoparea:372829,57330031,1.0,CXX:57330031,0,transit
1542926_connexxion,4.797571,52.301921,connexxion,3.0,1542926,"Schiphol, Southern Crossstraat",,57340090,,CXX:57340090,0,transit
2339487_allgo_(keolis),5.025066,52.332577,allgo_(keolis),3.0,2339487,"Muiden, Maxisweg",stoparea:368151,58200020,1.0,,0,transit
14703_gvb,4.933563,52.361175,gvb,0.0,14703,"Amsterdam, Muiderpoortstation",stoparea:2877,00007,1.0,,0,transit
547208_connexxion,5.002712,52.335382,connexxion,3.0,547208,"Diemen, Diemerknoop",stoparea:120787,58200010,0.0,CXX:58200010,0,transit
15048_gvb,4.939677,52.34742,gvb,3.0,15048,"Amsterdam, Kruislaan",stoparea:2773,00053,1.0,,0,transit
14931_gvb,4.939791,52.353631,gvb,3.0,14931,"Amsterdam, Radioweg",stoparea:2779,00060,1.0,,0,transit
581912_connexxion,4.939658,52.347896,connexxion,3.0,581912,"Amsterdam, Kruislaan",stoparea:183115,57152650,0.0,CXX:57152650,0,transit
15491_gvb,4.959562,52.309475,gvb,3.0,15491,"Amsterdam, Hogevecht",stoparea:2873,00167,1.0,,0,transit
15719_gvb,4.95104,52.311161,gvb,3.0,15719,"Amsterdam, Haardstee",stoparea:2542,00347,0.0,,0,transit
1419855_connexxion,4.934598,52.350465,connexxion,3.0,1419855,"Amsterdam, Middenweg",stoparea:183151,57152150,0.0,CXX:57152150,0,transit
